Fraud_Label,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
0,0,1671.72,198934.83,0,119,1,3,0,0,1.15322,0.507942,0,0,0,0,0,0,120,0,60.44515642,0,60.44515642,2,2.063690624,0,0,0,2,0,2,0,0,0,0,0.723321,1.340369,1.031845,0,0,0,0,0,0,0,2,None,DATAcoin
0,193.23,673.53,976677.5,4664,112,0,15,33,0.000614,70,23.33074,0,78,1.345006,0,0,0,4776,6273.107141,2613.042827,0,-3660.064314,1103,427539.1682,425265.0823,0,16,20,0,19,0,0,0,0,0,92860.79579,756.706492,0,92860.79579,790.455543,0,0,0,11,17,FunFair,FunFair
0,32.51,0,65.02,2,1,0,1,2,101,101,101,19.966849,81.032101,50.499475,0,0,0,3,100.99895,101,0,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9194.01,4617.62,584211.45,54,19,0,8,26,0.002991,7.001,1.519414,0,9.8,0.513259,0,0,0,73,27.716,28.86885821,0,1.15285821,83,32201.40193,5259.815326,0,12,42,0,41,0,0,0,0,0,10000,519.377451,0,1990,250.467396,0,0,0,9,41,EOS,EOS
0,687.23,133234.16,267842.77,2,2,0,2,1,0.5,1.985,1.2425,0.498629,1.983559,1.241094,0,0,0,4,2.48218758,2.485,0,0.00281242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.41,0.07,13.37,3,2,0,2,3,912.844919,1088.155081,1000.5,0.012606,1632.123724,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27285.64,2620.22,201480.33,7,4,0,4,4,0.045359,0.617573,0.274617,0,0.3,0.15629,0,0,0,11,1.094030959,1.09846778,0,0.004436821,7,314.6478186,270.7104527,0,1,3,0,3,0,0,0,0,0.01229,145.505479,62.929564,100,170.710453,135.355226,0,0,0,1,3,Golem,Golem
0,0,26153.11,130765.53,0,5,0,1,0,0.495,72.995,42.494,0,0,0,0,0,0,5,0,212.47,0,212.47,13,6411.542085,0,0,0,9,0,13,0,0,0,0,0,4249.4,493.195545,0,0,0,0,0,0,0,13,None,XENON
0,164.27,0,328.53,2,1,0,1,2,101,101,101,0.1,100.899016,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,91.06,910557.38,0,9999,1,3441,0,0,0.1,2.40E-05,0,0,0,0,0,0,10000,0,0.243389089,0,0.243389089,4,105.8888889,0,0,0,4,0,4,0,0,0,0,0,100,26.472222,0,0,0,0,0,0,0,4,None,Pro
0,0,0,82155.57,1,1,0,1,1,0.145868,0.145868,0.145868,0.145574,0.145574,0.145574,0,0,0,2,0.145574456,0.14586847,0,0.000294014,1,0.010987732,0,0,0,1,0,1,0,0,0,0,0.010988,0.010988,0.010988,0,0,0,0,0,0,0,1,None,OmiseGO
0,20.13,28987.35,174024.75,5,6,0,1,1,0.128433,1.000203,0.854822,0.998492,1.127033,1.024606,0,0,0,11,5.12303042,5.128934664,0,0.005904244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,159.05,5.4,328.9,2,2,0,2,2,39.455397,61.544603,50.5,0.174486,100.824488,50.499487,0,0,0,4,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,507.61,7229.58,229577.68,25,30,0,2,1,0.000123,1.002856,0.957879,0.716106,3.00025,1.148398,0,0,0,55,28.70995907,28.73638021,0,0.026421141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.25,56640.69,453247.53,8,8,0,5,1,0.197,36.979672,9.209608,0.196663,36.978928,9.208998,0,0,0,16,73.67198722,73.67686781,0,0.004880594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.87,210.53,637.33,2,3,0,3,1,0.1,12.5,7.1,0.09938,21.19958,10.64948,0,0,0,5,21.29896,21.3,0,0.00104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3876.19,7249.82,107886.43,11,9,0,8,4,0.089,24.56441,6.304369,0.005,39,4.314806,0,0,0,20,47.46286196,56.73932333,0,9.276461367,14,4544.127118,0,0,0,12,0,14,0,0,0,0,0,2977,324.580508,0,0,0,0,0,0,0,14,None,EOS
0,1269.9,1042.43,332669.75,51,257,0,1,44,0.012802,0.268727,0.135107,0.015151,3.745802,0.680401,0,0,0,308,34.70042686,34.72237186,0,0.021945,4,211.0654855,0,0,0,4,0,4,0,0,0,0,0.065963,203.990405,52.766371,0,0,0,0,0,0,0,4,None,Loopring
0,0,11564.34,1006097.62,0,87,1,4,0,0,19,3.142793,0,0,0,0,0,0,88,0,273.423,0,273.423,2,0.002,0,0,0,1,0,1,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,1,None,Upfiring
0,4142.32,27334.24,295716.05,12,9,0,5,6,0.03,7,1.157254,0,8.999389,0.866915,0,0,0,21,10.40297769,10.41528471,0,0.012307025,6,6798.666384,6798.666384,0,3,2,0,2,0,0,0,0,49.124568,6749.541817,3399.333192,49.124568,4250,1699.666596,0,0,0,2,2,Aeternity,Aragon
0,164.01,1.23,330.47,2,2,0,2,2,49.358545,51.641455,50.5,0.006351,100.992664,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25852.19,2994.35,288458.97,10,10,0,5,5,0.12,300,72.771899,0.11958,299.99958,79.87127,0,0,0,20,798.7126989,727.7189891,0,-70.99370977,7,3297.089542,0,0,0,7,0,7,0,0,0,0,1,1420,471.012792,0,0,0,0,0,0,0,7,None,XENON
0,1.47,0.51,6.9,4,2,0,2,4,555.519956,1445.480044,1000.5,0.001078,1563.212697,500.249528,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34793.92,0,278351.38,8,0,0,0,4,0,0,0,0,0.007123,0.001008,0,0,0,8,0.00806646,0,0,-0.00806646,10,5.84E-09,5.84E-09,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TAAS,TAAS
0,21.52,0,64.57,3,1,0,1,3,101,101,101,0.99,53.846951,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.88,0,5.65,3,2,0,2,3,100.908512,1900.091488,1000.5,0.005,1488.594101,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3882.21,112584.17,0,29,1,2,0,0,122.36,55.688793,0,0,0,0,0,0,30,0,1614.975,0,1614.975,2,606.0148049,0,0,0,2,0,2,0,0,0,0,6.014805,600,303.007402,0,0,0,0,0,0,0,2,None,OmiseGO
0,126.91,2324.16,962892.12,390,393,0,7,3,0.153485,127.920291,1.461288,0.00958,127.919871,1.472109,0,0,0,783,574.1225346,574.2863556,0,0.163821005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40824.57,0,163298.27,4,0,0,0,3,0,0,0,0,0.007123,0.001781,0,0,0,4,0.00712304,0,0,-0.00712304,3,5.95E-10,5.95E-10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TAAS,TAAS
0,0,0,284789.62,1,1,0,1,1,6.704341,6.704341,6.704341,6.703921,6.703921,6.703921,0,0,0,2,6.70392091,6.70434091,0,0.00042,6,729.6976118,0,0,0,5,0,6,0,0,0,0,0,593.396058,121.616269,0,0,0,0,0,0,0,6,None,XENON
0,0,22.43,224262.65,0,9999,1,321,0,0,750,0.618268,0,0,0,0,0,0,10000,0,6182.058684,0,6182.058684,21,42419.46563,0,0,0,16,0,20,0,0,0,0,0,19000,2019.974554,0,0,0,0,0,0,0,20,None,district0x
0,0,2389.1,291470.43,0,122,1,3,0,0,0.519099,0.215652,0,0,0,0,0,0,123,0,26.30955478,0,26.30955478,4,2.877150036,0,0,0,4,0,4,0,0,0,0,0,2.345249,0.719288,0,0,0,0,0,0,0,4,None,DATAcoin
0,71368.89,29524.85,789944.23,9,5,0,1,5,0.1,200,64.099002,0.206786,100,35.610066,0,0,0,14,320.4905968,320.49501,0,0.00441315,5,3.618434277,0,0,0,4,0,5,0,0,0,0,0,2.096223,0.723687,0,0,0,0,0,0,0,5,None,Livepeer Token
0,1915.27,2766.16,655650.78,299,30,0,14,78,0.126856,111.118539,19.563769,0,80,2.449361,0,0,0,329,732.3590528,586.9130601,0,-145.4459927,118,2200764.613,1846207.7,0,27,31,0,33,0,0,0,0,0,1000350,37301.09514,0,500000,31291.65593,0,0,0,18,33,CRYPTOPUNKS,CRYPTOPUNKS
0,113.06,2677.31,401812.97,144,144,0,2,3,0.200116,1.040161,0.23435,0.199696,1.039741,0.23393,0,0,0,288,33.6858909,33.74639191,0,0.06050101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2229.96,13369.46,398884.75,17,27,0,1,2,0.061499,0.116478,0.101103,0.065175,0.744969,0.160069,0,0,0,44,2.72117124,2.72978225,0,0.00861101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4211.31,40017.95,478078.32,28,9,0,7,12,0.015,1,0.310382,0,1.231404,0.090847,0,0,0,37,2.54371703,2.79344133,0,0.2497243,4,465,0,0,0,3,0,4,0,0,0,0,0,365,116.25,0,0,0,0,0,0,0,4,None,An Etheal Promo
0,31302.04,31174.66,406162.23,7,6,0,4,3,2.998791,95.231442,28.012415,0,0.5,0.144543,0,0,0,13,1.0118024,168.0744892,0,167.0626868,18,21202.57504,0,0,0,14,0,17,0,0,0,0,0,16888,1177.920836,0,0,0,0,0,0,0,17,None,OmiseGO
0,1405.62,11709.93,246394.77,42,16,0,6,24,0.00154,10.23932,1.232348,0,10.239878,0.472794,0,0,0,58,19.85735454,19.71757345,0,-0.13978109,29,7061.799518,7060.799518,0,6,11,0,13,0,0,0,0,0,6950,441.36247,0,5500,543.138424,0,0,0,10,13,OmiseGO,TenXPay
0,953.88,1999.2,1290177.45,116,590,0,4,10,0.010048,4.983379,0.251807,0,10.157095,1.288711,0,0,0,706,149.4904358,148.5659374,0,-0.924498427,5,12967.2939,0,0,0,2,0,4,0,0,0,0,0,6600,2593.458781,0,0,0,0,0,0,0,4,None,Global ICO Token
0,0,2416.77,4833.53,0,2,1,1,0,0.545,2.045949,1.295474,0,0,0,0,0,0,3,0,2.5909487,0,2.5909487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.62,0,10.87,3,2,0,2,3,483.534561,1517.465439,1000.5,0.753976,1940.377004,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5718.77,8471.74,797847.33,61,53,0,1,38,1,199,27.169528,0,330.941999,30.769222,0,0,0,114,1876.922571,1439.985,0,-436.9375713,49,121981505.1,121977453.8,0,8,27,0,34,0,0,0,0,0,70062125.5,3388375.142,0,50430716.48,9382881.063,0,0,0,10,34,Kin,Kin
0,17.3,0,51.9,3,1,0,1,3,101,101,101,25,40.50131,33.665988,0,0,0,4,100.9979647,101,0,0.002035312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16.92,0,50.75,3,1,0,1,3,101,101,101,0.99895,54.136452,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.81,9864.92,335740.87,34,34,0,3,1,0.108,40,7.577323,0.103769,39.999195,7.575679,0,0,0,68,257.5730988,257.6289828,0,0.055883939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63087.18,287.58,189836.72,3,2,0,1,1,0.095,0.195,0.145,0.000366,0.287704,0.096165,0,0,0,5,0.288496201,0.29,0,0.001503799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,7.98,4,2,0,2,4,511.528899,1489.471101,1000.5,0.001078,1475.019961,500.249528,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.17,5130.87,30810.22,6,6,0,2,6,0.005,13.28167,3.224342,0.004522,13.28125,3.223885,0,0,0,12,19.34331103,19.34605,0,0.002738968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55.78,1,1,0,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,0,0,0,2,20.00851204,20.009559,0,0.001046957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22678.02,226780.17,0,10,1,2,0,0,324.025,38.1085,0,0,0,0,0,0,11,0,381.085,0,381.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1237.6,3436.98,1067461.27,124,266,0,33,57,0.000694,51.931598,1.520553,0,40,3.628974,0,0,0,390,449.9927809,404.4669764,0,-45.52580451,144,2358909.331,426788.016,0,18,69,0,74,0,0,0,0,0,720828,20875.30382,0,101250,13767.35536,0,0,0,16,74,StatusNetwork,MEX
0,6076.93,12888.73,485362.43,12,32,0,7,7,0.002,5.045,1.223311,0,15.30408,5.700593,0,0,0,44,68.40711283,39.145937,0,-29.26117584,11,5931.426613,4000,0,1,9,0,9,0,0,0,0,0,4000,593.142661,4000,4000,4000,0,0,0,1,9,Rebellious,PoSToken
0,0,6237.1,274432.57,0,44,1,2,0,0,1.172264,0.958275,0,0,0,0,0,0,45,0,42.16410715,0,42.16410715,2,0.611814113,0,0,0,2,0,2,0,0,0,0,0.076174,0.53564,0.305907,0,0,0,0,0,0,0,2,None,DATAcoin
0,1.98,8788.53,35162.07,4,4,0,2,4,0.891016,7.253004,2.613418,0.890545,7.252563,2.612966,0,0,0,8,10.45186462,10.45367001,0,0.001805388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,107.51,0.29,323.1,3,2,0,2,2,41.709633,59.290367,50.5,6.954,53.858295,33.666157,0,0,0,5,100.9984698,101,0,0.001530218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.72,0,59.15,3,1,0,1,3,101,101,101,11.465655,45.38084,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.19,5034.48,20146.68,4,4,0,3,1,0.1,20,7.549477,0.09915,19.999283,7.548828,0,0,0,8,30.19531357,30.19790619,0,0.002592615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,164.78,0.21,329.98,2,2,0,2,2,26.66629,74.33371,50.5,0.75,100.248974,50.499487,0,0,0,4,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.76,0,11.28,3,2,0,2,3,918.894883,1082.105117,1000.5,7,1589.337045,666.99939,0,0,0,5,2000.998169,2001,0,0.001830667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.64,13706.36,1137929.62,83,83,0,1,1,0.2,3,0.997229,0.199349,2.99904,0.996562,0,0,0,166,82.71468083,82.77,0,0.055319167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1018.81,6.29,3075.3,3,3,0,3,2,0.01,5,3.332667,0.001,9.986118,3.332226,0,0,0,6,9.996677,9.998,0,0.001323,1,0.99993431,0,0,0,1,0,1,0,0,0,0,0.999934,0.999934,0.999934,0,0,0,0,0,0,0,1,None,Aragon
0,1226.4,1306.92,332106.65,128,134,0,3,1,0.007162,0.104771,0.051923,0.00674,0.36945,0.053839,0,0,0,262,6.891364181,6.957671134,0,0.066306953,4,98.92316122,0,0,0,4,0,4,0,0,0,0,0,91.509297,24.73079,0,0,0,0,0,0,0,4,None,INS Promo
0,0,0,428,1,1,0,1,1,10,10,10,9.99938,9.99938,9.99938,0,0,0,2,9.99938,10,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1580.9,319341.6,0,202,1,6,0,0,1.215655,0.801761,0,0,0,0,0,0,203,0,161.9557897,0,161.9557897,4,17.35897793,0,0,0,4,0,4,0,0,0,0,0,12.942264,4.339744,0,0,0,0,0,0,0,4,None,DATAcoin
0,51613.33,0,103226.67,2,1,0,1,2,0.25208,0.25208,0.25208,0.015,0.235535,0.125268,0,0,0,3,0.250535195,0.25207966,0,0.001544465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1378.16,18221.17,331505.3,29,16,0,3,29,250,2100,758.161862,0.000636,2099.99958,418.295668,0,0,0,45,12130.57437,12130.5898,0,0.015430174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7353.09,1990.53,583775.97,71,31,0,12,23,1,30.0599,9.795025,0,150.0014,4.27565,0,0,0,102,303.57117,303.6457705,0,0.07460055,72,1254135.674,1250908.014,0,22,28,0,33,0,0,0,0,0,1206000,30588.67498,10,135000,40351.87142,0,0,0,6,33,StatusNetwork,Delphy Token
0,0,2054.58,88346.85,0,43,1,4,0,0,0.515243,0.288266,0,0,0,0,0,0,44,0,12.39544538,0,12.39544538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.85,1093.16,1256185.5,1138,1142,0,5,2,0.20004,27.611932,0.434741,0.188858,27.609829,0.435202,0,0,0,2280,495.2601721,496.4747023,0,1.214530266,2,100,0,0,0,2,0,2,0,0,0,0,0,100,50,0,0,0,0,0,0,0,2,None,blockwell.ai KYC Casper Token
0,3.88,24508,122555.5,4,5,0,1,1,0.003,0.003,0.003,0,0,0,0,0,0,9,0,0.015,0,0.015,16,2.01E-10,1.14E-10,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bitqy,bitqy
0,0,13668.95,164027.38,0,12,1,6,0,0,137,23.086992,0,0,0,0,0,0,13,0,277.0439029,0,277.0439029,1,2.460330131,0,0,0,1,0,1,0,0,0,0,2.46033,2.46033,2.46033,0,0,0,0,0,0,0,1,None,OmiseGO
0,0,1758.02,226784.58,0,129,1,3,0,0,0.573611,0.244917,0,0,0,0,0,0,130,0,31.59431894,0,31.59431894,2,0.601341696,0,0,0,2,0,2,0,0,0,0,0.221651,0.379691,0.300671,0,0,0,0,0,0,0,2,None,DATAcoin
0,0,3433.76,319340.05,0,93,1,4,0,0,1.006043,0.787824,0,0,0,0,0,0,94,0,73.26760354,0,73.26760354,4,19.36718437,0,0,0,4,0,4,0,0,0,0,0,18.295668,4.841796,0,0,0,0,0,0,0,4,None,DATAcoin
0,3231.2,16075.18,546717.62,10,32,0,3,5,0.003462,4.379,0.28418,0.088451,4,0.87129,0,0,0,42,8.712902589,9.093758261,0,0.380855672,19,22858.34604,0,0,0,14,0,18,0,0,0,0,0,16888,1203.070844,0,0,0,0,0,0,0,18,None,LockTrip
0,9544.09,37026.77,931417.2,20,20,0,2,3,1.010028,2.77,1.116612,0.009,2.76,1.115196,0,0,0,40,22.30391605,22.33223856,0,0.02832251,2,20.582386,0,0,0,2,0,2,0,0,0,0,0,20.582386,10.291193,0,0,0,0,0,0,0,2,None,INS Promo
0,9.93,479.76,1171136.88,2612,2387,0,5,3,0.037483,47.09,0.206679,5.40E-05,47.088209,0.369351,0,0,0,4999,964.7445935,493.343108,0,-471.4014855,2,0.01,100,0,1,1,0,1,0,0,0,0,0.01,0.01,0.01,100,100,100,0,0,0,1,1,blockwell.ai KYC Casper Token,WisePlat Token
0,25582.21,6876.05,118002.93,3,6,0,6,3,0.062998,0.18906,0.093505,0.04,0.43,0.180333,0,0,0,9,0.541,0.56103184,0,0.02003184,1,0.033682202,0,0,0,1,0,1,0,0,0,0,0.033682,0.033682,0.033682,0,0,0,0,0,0,0,1,None,OmiseGO
0,0,0,29.83,1,1,0,1,1,0.432919,0.432919,0.432919,0.432415,0.432415,0.432415,0,0,0,2,0.43241517,0.43291917,0,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.07,20665.23,0,9999,1,3786,0,0,4,0.003475,0,0,0,0,0,0,10000,0,34.74576727,0,34.74576727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28.84,128280.54,256618.77,2,2,0,2,1,0.019087,0.30043,0.159758,0.018136,0.29979,0.158963,0,0,0,4,0.317925443,0.3195169,0,0.001591457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.77,28099.83,112454.4,4,4,0,2,1,0.1,21.098992,9.645226,0.096476,21.098367,9.642479,0,0,0,8,38.56991731,38.58090409,0,0.010986778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2489.33,229018.6,0,92,1,4,0,0,3,0.942265,0,0,0,0,0,0,93,0,86.68837385,0,86.68837385,3,4.325148387,0,0,0,3,0,3,0,0,0,0,0.741622,2,1.441716,0,0,0,0,0,0,0,3,None,DATAcoin
0,266.53,132608.01,401022.43,12,3,0,3,10,0.024528,1,0.488176,0.005,0.4385,0.11878,0,0,0,15,1.42536537,1.46452837,0,0.039163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,45356.44,226782.18,0,5,1,4,0,0,8.521318,2.964019,0,0,0,0,0,0,6,0,14.82009691,0,14.82009691,2,0.23542833,0,0,0,2,0,2,0,0,0,0,0.097877,0.137552,0.117714,0,0,0,0,0,0,0,2,None,DATAcoin
0,0,5039.46,226775.5,0,45,1,3,0,0,1.128951,0.913706,0,0,0,0,0,0,46,0,41.11675788,0,41.11675788,2,1.147086676,0,0,0,2,0,2,0,0,0,0,0.31766,0.829427,0.573543,0,0,0,0,0,0,0,2,None,DATAcoin
0,163.62,0,327.25,2,1,0,1,2,101,101,101,1,99.999016,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25.44,0,76.33,3,2,0,2,3,21.030611,79.969389,50.5,0.48,88.951595,33.666159,0,0,0,5,100.998477,101,0,0.001523001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.21,0,66.62,3,1,0,1,3,101,101,101,8.5,55.936436,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160.03,0.3,320.67,2,2,0,2,2,50.382867,50.617133,50.5,1.807606,99.19141,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15.95,31.9,0,2,0,2,0,0.02,0.115097,0.067549,0,0,0,0,0,0,2,0,0.13509747,0,0.13509747,5,41.63464723,0,0,0,5,0,5,0,0,0,0,0,36.827733,8.326929,0,0,0,0,0,0,0,5,None,Livepeer Token
0,18.41,0,55.23,3,1,0,1,3,101,101,101,1.750406,91.600806,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13338.34,226751.72,0,17,1,4,0,0,105.964449,16.146862,0,0,0,0,0,0,18,0,274.4966488,0,274.4966488,2,0.689595617,0,0,0,2,0,2,0,0,0,0,0.286692,0.402904,0.344798,0,0,0,0,0,0,0,2,None,DATAcoin
0,6955.27,10908.74,516958.07,21,34,0,1,5,0.018427,21.450179,2.381236,0.018007,21.449759,3.854928,0,0,0,55,80.95349002,80.9620358,0,0.008545784,1,0.061178732,0,0,0,1,0,1,0,0,0,0,0.061179,0.061179,0.061179,0,0,0,0,0,0,0,1,None,OmiseGO
0,118.66,5536.46,524620.88,82,93,0,5,1,0.494651,30.99042,1.711727,0.49916,71.606009,1.940619,0,0,0,175,159.1307924,159.1906234,0,0.059830928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5927.95,54445.39,313722.65,7,5,0,3,7,0.01,0.222464,0.095539,0,0.16821,0.067706,0,0,0,12,0.473939248,0.47769724,0,0.003757992,5,32027.17163,31.17163127,0,2,3,0,3,0,0,0,0,0,31996,10675.72388,0,31.171631,15.585816,0,0,0,2,3,Qtum,Qtum
0,0,20811.74,187305.62,0,9,1,3,0,0,22.948,7.230411,0,0,0,0,0,0,10,0,65.0737,0,65.0737,1,0.075326298,0,0,0,1,0,1,0,0,0,0,0.075326,0.075326,0.075326,0,0,0,0,0,0,0,1,None,OmiseGO
0,0,30242.45,60484.9,0,2,1,2,0,0,18,9,0,0,0,0,0,0,3,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29.68,24.59,295728.45,9784,216,0,5,4918,1,2000,489.485357,0.09,499.99,10.702612,0,0,0,10000,104714.3569,105728.837,0,1014.480173,215,1553578838,200,0,2,102,0,128,0,0,0,0,0,1553029125,7293797.36,100,100,100,0,0,0,1,124,blockwell.ai KYC Casper Token,KickCoin
0,0,0,88.03,1,1,0,1,1,0.045,0.045,0.045,0.0428,0.0428,0.0428,0,0,0,2,0.0428,0.045,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,483.85,2500.12,113391.13,38,38,0,1,3,0.058764,0.180031,0.150103,0.058344,0.179611,0.149682,0,0,0,76,5.687927823,5.703908826,0,0.015981003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
